lat,lng,min,day
42.6216,-112.016,17248.1,13
42.6216,-112.016,17248.9,13
42.6216,-112.016,17249.8,13
42.6216,-112.016,17250.6,13
42.6216,-112.016,17251.4,13
42.6216,-112.016,17256.5,13
42.6216,-112.016,17261.7,13
42.6216,-112.016,17265.8,13
42.6216,-112.016,17270.7,13
42.6216,-112.016,17276.1,13
42.6216,-112.016,17281.3,13
42.6216,-112.016,17282.4,13
42.6216,-112.016,17283.4,13
42.6216,-112.016,17284.3,13
42.6216,-112.016,17285.1,13
42.6216,-112.016,17286,13
42.6216,-112.016,17291.2,13
42.6216,-112.016,17296.1,13
42.6216,-112.016,17301.1,13
42.6216,-112.016,17306.1,13
42.6216,-112.016,17308.8,13
42.6216,-112.016,17309.7,13
42.6216,-112.016,17310.5,13
42.6216,-112.016,17311.4,13
42.6216,-112.016,17312.2,13
42.6216,-112.016,17313.5,13
42.6216,-112.016,17317.5,13
42.6216,-112.016,17321.6,13
42.6216,-112.016,17322.9,13
42.6216,-112.016,17323.8,13
42.6216,-112.016,17324.7,13
42.6216,-112.016,17325.5,13
42.6216,-112.016,17326.4,13
42.6216,-112.016,17331.9,13
42.6216,-112.016,17336.7,13
42.6216,-112.016,17337.5,13
42.6216,-112.016,17340.4,13
42.6216,-112.016,17345.5,13
42.6216,-112.016,17350.5,13
42.6216,-112.016,17352.6,13
42.6216,-112.016,17357.6,13
42.6216,-112.016,17358.5,13
42.6216,-112.016,17359.4,13
42.6216,-112.016,17360.2,13
42.6216,-112.016,17361,13
42.6216,-112.016,17366.2,13
42.6216,-112.016,17367.3,13
42.6216,-112.016,17372.2,13
42.6216,-112.016,17377.3,13
42.6216,-112.016,17381.9,13
42.6216,-112.016,17387.2,13
42.6216,-112.016,17391.9,13
42.6216,-112.016,17393,13
42.6216,-112.016,17393.8,13
42.6216,-112.016,17394.7,13
42.6216,-112.016,17395.5,13
42.6216,-112.016,17397,13
42.6216,-112.016,17402,13
42.6216,-112.016,17406.2,13
42.6216,-112.016,17407.1,13
42.6216,-112.016,17407.9,13
42.6216,-112.016,17408.8,13
42.6216,-112.016,17409.6,13
42.6216,-112.016,17410.3,13
42.6216,-112.016,17411.2,13
42.6216,-112.016,17412,13
42.6216,-112.016,17412.8,13
42.6216,-112.016,17413.6,13
42.6216,-112.016,17414.4,13
42.6216,-112.016,17415.2,13
42.6216,-112.016,17416,13
42.6216,-112.016,17416.7,13
42.6216,-112.016,17417.5,13
42.6216,-112.016,17418.3,13
42.6216,-112.016,17419.1,13
42.6216,-112.016,17419.8,13
42.6216,-112.016,17420.6,13
42.6216,-112.016,17421.5,13
42.6216,-112.016,17422.3,13
42.6216,-112.016,17423,13
42.6216,-112.016,17423.9,13
42.6216,-112.016,17424.7,13
42.6216,-112.016,17425.5,13
42.6216,-112.016,17426.4,13
42.6216,-112.016,17427.2,13
42.6216,-112.016,17428.1,13
42.6216,-112.016,17428.9,13
42.6216,-112.016,17429.7,13
42.6216,-112.016,17430.5,13
42.6216,-112.016,17431.3,13
42.6216,-112.016,17432.2,13
42.6247,-112.025,17433,13
42.6249,-112.025,17433.9,13
42.6249,-112.025,17434.8,13
42.6249,-112.025,17435.6,13
42.6249,-112.025,17436.5,13
42.6224,-112.115,17441.6,13
42.6239,-112.12,17442.3,13
42.6239,-112.12,17443.1,13
42.6267,-112.164,17443.9,13
42.6268,-112.165,17444.8,13
42.6494,-112.182,17445.6,13
42.6524,-112.185,17446.4,13
42.6524,-112.185,17447.2,13
42.6524,-112.185,17448,13
42.6524,-112.185,17448.9,13
42.633,-112.204,17450.1,13
42.633,-112.204,17450.9,13
42.6056,-112.083,17451.8,13
42.5976,-112.117,17452.6,13
42.5625,-112.178,17454.3,13
42.5625,-112.178,17455.3,13
42.5625,-112.178,17456.1,13
42.435,-112.18,17459.4,13
42.407,-112.194,17460.9,13
42.5565,-112.108,17462.5,13
42.3522,-112.225,17465.2,13
42.2676,-112.216,17469.8,13
42.1892,-112.236,17473.6,13
42.1176,-112.218,17477.2,13
42.0389,-112.212,17481,13
41.9022,-112.177,17482.1,13
41.9534,-112.178,17485.3,13
41.9447,-112.175,17486.3,13
41.8709,-112.17,17489.3,13
41.7281,-112.169,17490.5,13
41.7281,-112.169,17493.4,13
41.7281,-112.169,17494.2,13
41.7281,-112.169,17495,13
41.7281,-112.169,17495.9,13
41.7281,-112.169,17496.7,13
41.7054,-112.193,17497.5,13
41.7036,-112.193,17498.3,13
41.7036,-112.193,17499.2,13
41.6721,-112.126,17500,13
41.6721,-112.126,17500.9,13
41.6557,-112.118,17501.8,13
41.6557,-112.118,17502.6,13
41.6557,-112.118,17504,13
41.5974,-112.078,17504.7,13
41.5155,-112.028,17505.8,13
41.6258,-112.098,17508.2,13
41.5143,-112.062,17509,13
41.5075,-112.059,17509.8,13
41.5075,-112.059,17510.7,13
41.5075,-112.059,17511.5,13
41.5075,-112.059,17512.3,13
41.4865,-112.023,17514,13
41.4865,-112.023,17514.8,13
41.4865,-112.023,17515.7,13
41.4865,-112.023,17516.6,13
41.4892,-112.016,17517.4,13
41.4893,-112.016,17518.2,13
41.4893,-112.016,17519,13
41.4893,-112.016,17519.9,13
41.4893,-112.016,17520.7,13
41.4893,-112.016,17521.5,13
41.4893,-112.016,17522.4,13
41.4893,-112.016,17523.2,13
41.4893,-112.016,17524,13
41.4893,-112.016,17524.9,13
41.4893,-112.016,17525.7,13
41.4893,-112.016,17526.5,13
41.4893,-112.016,17527.4,13
41.4893,-112.016,17528.8,13
41.4892,-112.016,17529.6,13
41.4892,-112.016,17530.3,13
41.4892,-112.016,17531.2,13
41.4892,-112.016,17532,13
41.4892,-112.016,17533.7,13
41.4892,-112.016,17534.7,13
41.4894,-112.016,17535.6,13
41.4894,-112.016,17536.5,13
41.4894,-112.016,17537.3,13
41.4894,-112.016,17538.2,13
41.4894,-112.016,17538.9,13
41.4894,-112.016,17539.8,13
41.4894,-112.016,17540.6,13
41.4894,-112.016,17541.4,13
41.4894,-112.016,17542.3,13
41.4893,-112.016,17543.1,13
41.4893,-112.016,17543.9,13
41.4893,-112.016,17544.8,13
41.4893,-112.016,17545.6,13
41.4893,-112.016,17546.4,13
41.4893,-112.016,17547.3,13
41.4893,-112.016,17548.1,13
41.4893,-112.016,17549,13
41.4893,-112.016,17549.8,13
41.4866,-112.028,17551,13
41.4866,-112.028,17551.8,13
41.4866,-112.028,17552.7,13
41.4866,-112.028,17553.6,13
41.4866,-112.028,17555.2,13
41.4515,-112.044,17555.9,13
41.4515,-112.044,17556.8,13
41.4199,-112.038,17557.7,13
41.3752,-112.043,17558.4,13
41.3712,-112.043,17559.2,13
41.3712,-112.043,17560.1,13
41.3712,-112.043,17560.9,13
41.3712,-112.043,17561.7,13
41.3077,-112.028,17562.8,13
41.3013,-112.027,17563.6,13
41.2795,-112.021,17564.5,13
41.2795,-112.021,17565.3,13
41.2678,-112.019,17566.1,13
41.2801,-112.02,17567.2,13
41.2517,-112.01,17568,13
41.2517,-112.01,17568.8,13
41.2402,-112.016,17569.7,13
41.2503,-112.028,17571.3,13
41.2152,-112.027,17572.1,13
41.1039,-112.005,17574.3,13
41.0532,-111.957,17577.6,13
41.0408,-111.952,17578.4,13
41.0398,-111.951,17579.2,13
41.0398,-111.951,17580.1,13
41.0398,-111.951,17580.9,13
41.0398,-111.951,17581.8,13
40.983,-111.898,17582.6,13
40.9784,-111.896,17583.4,13
40.9784,-111.896,17584.3,13
40.9784,-111.896,17585.1,13
40.9784,-111.896,17585.9,13
40.9124,-111.891,17586.7,13
40.9079,-111.892,17587.5,13
40.9582,-111.917,17588.2,13
40.8399,-111.915,17591.2,13
40.7926,-111.92,17593.9,13
40.7852,-111.915,17594.7,13
40.7674,-111.913,17595.5,13
40.7784,-111.916,17596.2,13
40.7738,-111.912,17597.1,13
40.7676,-111.917,17597.9,13
40.7466,-111.906,17598.7,13
40.7359,-111.911,17599.6,13
40.6911,-111.905,17600.4,13
40.6811,-111.903,17601.2,13
40.6714,-111.904,17602,13
40.6434,-111.903,17602.8,13
40.6423,-111.903,17603.6,13
40.6423,-111.903,17604.4,13
40.6423,-111.903,17605.2,13
40.6247,-111.904,17606.1,13
40.6199,-111.905,17606.9,13
40.6199,-111.905,17607.7,13
40.6199,-111.905,17608.5,13
40.6199,-111.905,17609.3,13
40.6136,-111.906,17610.1,13
40.6132,-111.906,17611.1,13
40.6132,-111.906,17612,13
40.6132,-111.906,17612.8,13
40.6132,-111.906,17613.6,13
40.6065,-111.905,17614.4,13
40.4789,-111.903,17622.9,13
40.5254,-111.908,17623.7,13
40.5254,-111.908,17624.6,13
40.5072,-111.903,17625.4,13
40.5419,-111.904,17626.3,13
40.4052,-111.861,17628,13
40.4057,-111.861,17628.9,13
40.3965,-111.857,17629.7,13
40.3885,-111.832,17630.5,13
40.374,-111.811,17631.4,13
40.374,-111.811,17632.3,13
40.374,-111.811,17633.1,13
40.374,-111.811,17634,13
40.3343,-111.745,17634.7,13
40.3322,-111.741,17635.7,13
40.3649,-111.806,17636.5,13
40.3078,-111.726,17637.4,13
40.3354,-111.779,17638.2,13
40.2676,-111.71,17639.9,13
40.2491,-111.697,17640.7,13
40.2491,-111.697,17641.5,13
40.2392,-111.683,17642.4,13
40.2021,-111.654,17643.9,13
40.2155,-111.672,17644.8,13
40.1812,-111.674,17645.6,13
40.1894,-111.672,17646.5,13
40.1712,-111.669,17647.9,13
40.184,-111.673,17648.8,13
40.1812,-111.674,17649.6,13
40.1191,-111.643,17650.5,13
40.1073,-111.627,17651.2,13
40.1054,-111.624,17652,13
40.1054,-111.624,17652.8,13
40.1054,-111.624,17653.6,13
40.1054,-111.624,17654.5,13
40.0996,-111.619,17656.2,13
40.1138,-111.639,17657.3,13
40.0817,-111.593,17658.2,13
40.0585,-111.556,17659,13
40.033,-111.515,17660.4,13
40.033,-111.515,17661.3,13
40.033,-111.515,17662.1,13
39.995,-111.457,17663.5,13
39.9962,-111.447,17664.7,13
39.9952,-111.411,17665.7,13
39.9952,-111.411,17666.6,13
39.9952,-111.411,17667.4,13
39.9945,-111.402,17668.4,13
39.9945,-111.402,17669.2,13
39.9801,-111.357,17670.1,13
39.9801,-111.357,17670.9,13
39.9606,-111.305,17671.7,13
39.9522,-111.257,17672.4,13
39.9691,-111.315,17673.3,13
39.9691,-111.315,17674.1,13
39.9596,-111.276,17674.9,13
39.9508,-111.221,17675.7,13
39.9502,-111.219,17676.6,13
39.9502,-111.219,17676.8,13
39.9502,-111.219,17677.6,13
39.9502,-111.219,17678.5,13
39.9502,-111.219,17679.3,13
39.9505,-111.217,17680.1,13
39.9505,-111.217,17680.9,13
39.9505,-111.217,17681.8,13
39.9505,-111.217,17682.6,13
39.9505,-111.217,17683.5,13
39.9504,-111.217,17684.4,13
39.9504,-111.217,17685.4,13
39.9506,-111.218,17686.2,13
39.9506,-111.218,17687.1,13
39.9506,-111.218,17687.9,13
39.9506,-111.218,17688.8,13
39.9506,-111.218,17689.6,13
39.9506,-111.218,17690.5,13
39.9336,-111.096,17696,13
39.9328,-111.091,17696.8,13
39.9328,-111.091,17697.6,13
39.9328,-111.091,17698.4,13
39.9328,-111.091,17699.3,13
39.8835,-111.047,17700.5,13
39.8835,-111.047,17701.4,13
39.8835,-111.047,17702.2,13
39.8835,-111.047,17703.6,13
39.8353,-110.976,17704.9,13
39.8353,-110.976,17705.7,13
39.7955,-110.932,17708,13
39.7449,-110.881,17712.2,13
39.6308,-110.862,17720.5,13
39.63,-110.862,17721.3,13
39.63,-110.862,17722.2,13
39.63,-110.862,17723,13
39.63,-110.862,17723.9,13
39.5853,-110.804,17725.2,13
39.5853,-110.804,17726,13
39.5853,-110.804,17726.9,13
39.5853,-110.804,17727.7,13
39.5516,-110.755,17728.5,13
39.5458,-110.686,17733.2,13
39.5458,-110.686,17734.1,13
39.5458,-110.686,17734.9,13
39.5299,-110.611,17735.8,13
39.5464,-110.624,17736.5,13
39.5299,-110.611,17737.4,13
39.5299,-110.611,17738.3,13
39.5299,-110.611,17739.1,13
39.5316,-110.614,17740,13
39.4769,-110.506,17744.4,13
39.4375,-110.46,17748.4,13
39.3833,-110.408,17752.6,13
39.3277,-110.367,17756.6,13
39.2927,-110.353,17759.2,13
39.2811,-110.349,17759.9,13
39.2694,-110.345,17760.7,13
39.263,-110.343,17761.6,13
39.263,-110.343,17762.4,13
39.263,-110.343,17763.3,13
39.2807,-110.35,17764.7,13
39.2807,-110.35,17765.5,13
39.1889,-110.339,17766.4,13
39.1889,-110.339,17767.2,13
39.1277,-110.331,17768.8,13
39.1889,-110.339,17769.6,13
39.2522,-110.344,17770.4,13
39.2522,-110.344,17771.3,13
39.2311,-110.342,17772.9,13
39.191,-110.337,17773.8,13
39.1804,-110.336,17774.6,13
39.1277,-110.331,17775.5,13
39.1277,-110.331,17777.1,13
39.1277,-110.331,17778,13
39.0696,-110.3,17778.8,13
39.0405,-110.285,17779.6,13
38.9835,-110.224,17780.3,13
39.0431,-110.259,17781.1,13
39.0431,-110.259,17782,13
38.9904,-110.187,17782.8,13
38.9859,-110.154,17783.7,13
38.9744,-110.138,17784.8,13
38.9744,-110.138,17785.6,13
38.9744,-110.138,17786.5,13
38.9744,-110.138,17787.4,13
38.9493,-110.046,17788.1,13
38.9684,-110.097,17789,13
38.9684,-110.097,17789.8,13
38.9635,-110.066,17790.7,13
38.9521,-110.05,17791.4,13
38.9266,-109.9,17794,13
38.9266,-109.9,17795.3,13
38.9121,-109.815,17799.4,13
38.9047,-109.814,17800.3,13
38.8439,-109.796,17803.4,13
38.8375,-109.791,17804.3,13
38.8375,-109.791,17805.2,13
38.8375,-109.791,17806,13
38.8114,-109.772,17806.8,13
38.8114,-109.772,17807.6,13
38.8114,-109.772,17808.3,13
38.8207,-109.778,17810.7,13
38.8243,-109.781,17811.6,13
38.8243,-109.781,17812.4,13
38.8872,-109.813,17814.9,13
38.9427,-109.819,17818.7,13
38.941,-109.827,17819.6,13
38.9244,-109.915,17822.6,13
38.9359,-110.026,17826.9,13
38.9659,-110.1,17830,13
38.9688,-110.109,17830.8,13
38.9663,-110.091,17831.7,13
38.9663,-110.091,17832.5,13
38.9738,-110.114,17833.4,13
38.9952,-110.15,17834.1,13
38.9955,-110.153,17835.1,13
38.9764,-110.119,17836,13
38.9965,-110.162,17836.7,13
38.9955,-110.164,17837.5,13
38.9955,-110.167,17838.4,13
38.9955,-110.167,17839.2,13
38.9955,-110.167,17840.1,13
38.9955,-110.167,17840.9,13
38.9952,-110.167,17841.7,13
38.9952,-110.167,17842.4,13
38.9952,-110.167,17843.2,13
38.9952,-110.167,17844.1,13
38.9952,-110.167,17845,13
38.995,-110.167,17845.8,13
38.995,-110.167,17846.6,13
38.995,-110.167,17847.5,13
38.995,-110.167,17848.3,13
38.9949,-110.167,17849.1,13
38.9949,-110.167,17849.8,13
38.9949,-110.167,17850.7,13
38.9949,-110.167,17851.5,13
38.9949,-110.167,17852.6,13
38.9952,-110.161,17853.7,13
38.9952,-110.161,17854.5,13
38.9952,-110.161,17855.3,13
38.9952,-110.161,17856.2,13
38.9949,-110.167,17857,13
38.9949,-110.167,17857.8,13
38.9949,-110.167,17858.6,13
38.9949,-110.167,17859.5,13
38.9949,-110.167,17860.2,13
38.9949,-110.167,17861,13
38.9949,-110.167,17861.8,13
38.9949,-110.167,17862.6,13
38.9949,-110.167,17863.5,13
38.9949,-110.167,17864.3,13
38.9949,-110.167,17865.3,13
38.9949,-110.167,17866.3,13
38.9949,-110.167,17869.6,13
38.9949,-110.167,17874.6,13
38.9949,-110.167,17879.9,13
38.9949,-110.167,17883.9,13
38.9949,-110.167,17889.1,13
38.9949,-110.167,17893.8,13
38.9949,-110.167,17894.9,13
38.9949,-110.167,17895.8,13
38.9949,-110.167,17896.6,13
38.9949,-110.167,17897.5,13
38.9949,-110.167,17898.9,13
38.9951,-110.167,17899.8,13
38.9951,-110.167,17904.6,13
38.9951,-110.167,17909.4,14
38.9951,-110.167,17913.2,14
38.995,-110.167,17914.2,14
38.995,-110.167,17915.1,14
38.995,-110.167,17915.4,14
38.995,-110.167,17916.2,14
38.995,-110.167,17917.1,14
38.995,-110.167,17917.8,14
38.995,-110.167,17918.6,14
38.995,-110.167,17919.4,14
38.995,-110.167,17920.3,14
38.995,-110.167,17921.1,14
38.995,-110.167,17922.5,14
38.995,-110.167,17923.5,14
38.995,-110.167,17924.5,14
38.995,-110.167,17925.5,14
38.995,-110.167,17926.5,14
38.995,-110.167,17927.5,14
38.995,-110.167,17928.7,14
38.995,-110.167,17934.1,14
38.995,-110.167,17938.5,14
38.9949,-110.167,17939.8,14
38.9949,-110.167,17940.6,14
38.9949,-110.167,17941.5,14
38.9949,-110.167,17942.3,14
38.9949,-110.167,17946.6,14
38.9949,-110.167,17947.8,14
38.9949,-110.167,17948.7,14
38.9949,-110.167,17949.5,14
38.9949,-110.167,17950.4,14
38.9949,-110.167,17951.2,14
38.9949,-110.167,17956.1,14
38.9949,-110.167,17959.2,14
38.9949,-110.167,17962.6,14
38.9949,-110.167,17963.7,14
38.9949,-110.167,17964.5,14
38.9949,-110.167,17965.4,14
38.9949,-110.167,17966.2,14
38.9949,-110.167,17968.7,14
38.9949,-110.167,17969.8,14
38.9949,-110.167,17970.6,14
38.9949,-110.167,17971.5,14
38.9949,-110.167,17972.3,14
38.9949,-110.167,17973.7,14
38.9949,-110.167,17976.9,14
38.995,-110.167,17977.5,14
38.995,-110.167,17978.3,14
38.995,-110.167,17979.2,14
38.995,-110.167,17980,14
38.995,-110.167,17980.8,14
38.9949,-110.167,17981.7,14
38.9949,-110.167,17982.5,14
38.9949,-110.167,17983.4,14
38.9949,-110.167,17984.2,14
38.9949,-110.167,17985.1,14
38.9949,-110.167,17985.9,14
38.9949,-110.167,17986.8,14
38.9949,-110.167,17987.6,14
38.9949,-110.167,17988.5,14
38.995,-110.167,17990,14
38.995,-110.167,17991,14
38.995,-110.167,17992.1,14
38.9949,-110.167,17993.3,14
38.9949,-110.167,17994.1,14
38.9949,-110.167,17995,14
38.9949,-110.167,17995.9,14
38.9949,-110.167,17996.6,14
38.9949,-110.167,17997.5,14
38.9949,-110.167,17998.3,14
38.9949,-110.167,17999.2,14
38.9949,-110.167,18000.5,14
38.9949,-110.167,18001.6,14
38.9949,-110.167,18002.4,14
38.9949,-110.167,18003.3,14
38.9949,-110.167,18004.2,14
38.9949,-110.167,18005.6,14
38.9949,-110.167,18005.8,14
38.9948,-110.167,18006.7,14
38.9948,-110.167,18007.5,14
38.9948,-110.167,18008.4,14
38.9948,-110.167,18009.2,14
38.9949,-110.167,18010,14
38.9949,-110.167,18010.7,14
38.9949,-110.167,18011.6,14
38.9949,-110.167,18012.4,14
38.9949,-110.167,18013.2,14
38.9951,-110.167,18014.9,14
38.9951,-110.167,18015.8,14
38.9951,-110.167,18016.6,14
38.9951,-110.167,18017.4,14
38.9951,-110.167,18018.2,14
38.9951,-110.167,18019,14
38.9949,-110.167,18020,14
38.9949,-110.167,18020.9,14
38.9949,-110.167,18021.7,14
38.9949,-110.167,18022.6,14
38.9949,-110.167,18025.3,14
38.995,-110.167,18026.1,14
38.995,-110.167,18026.7,14
38.9949,-110.167,18027.6,14
38.9949,-110.167,18028.4,14
38.9949,-110.167,18029.3,14
38.9949,-110.167,18030.1,14
38.9949,-110.167,18031,14
38.9949,-110.167,18031.8,14
38.9949,-110.167,18032.6,14
38.9931,-110.142,18033.8,14
38.9931,-110.142,18034.7,14
38.9931,-110.142,18035.5,14
38.9931,-110.142,18036.4,14
38.9932,-110.142,18037.1,14
38.6523,-109.595,18832.8,14
38.696,-109.701,18834,14
38.6212,-109.63,18834.9,14
38.696,-109.701,18835.8,14
38.696,-109.701,18837.3,14
38.696,-109.701,18838.2,14
38.696,-109.701,18839,14
38.696,-109.701,18839.9,14
38.696,-109.701,18840.9,14
38.6586,-109.666,18841.9,14
38.696,-109.701,18842.8,14
38.6212,-109.63,18843.6,14
38.696,-109.701,18845.3,14
38.696,-109.701,18846.4,14
38.696,-109.701,18847.4,14
38.696,-109.701,18848.3,14
38.6678,-109.677,18849.4,14
38.696,-109.701,18850.2,14
38.696,-109.701,18851,14
38.6586,-109.666,18852.1,14
38.6212,-109.63,18852.9,14
38.696,-109.701,18853.9,14
38.7018,-109.566,18855.4,14
38.6212,-109.63,18856.3,14
38.696,-109.701,18858.6,14
38.6212,-109.63,18859.4,14
38.6212,-109.63,18860.6,14
38.6908,-109.543,18861.9,14
38.6212,-109.63,18867.7,14
38.696,-109.701,18869.2,14
38.6212,-109.63,18874.4,14
38.696,-109.701,18875.6,14
38.6212,-109.63,18877,14
38.6212,-109.63,18878.7,14
38.6212,-109.63,18879.5,14
38.696,-109.701,18880.4,14
38.6212,-109.63,18884,14
38.6212,-109.63,18884.8,14
38.6212,-109.63,18885.7,14
38.6212,-109.63,18887.7,14
38.6212,-109.63,18888.6,14
38.696,-109.701,18889.5,14
38.696,-109.701,18890.3,14
38.696,-109.701,18891.2,14
38.696,-109.701,18892.1,14
38.696,-109.701,18892.8,14
38.6212,-109.63,18893.6,14
38.6212,-109.63,18895.3,14
38.6461,-109.654,18896.1,14
38.6911,-109.54,18896.9,14
38.6886,-109.538,18900.6,14
38.688,-109.539,18904.1,14
38.6212,-109.63,18911.5,14
38.7352,-109.521,18920,14
38.7336,-109.504,18924.3,14
38.7346,-109.5,18928.3,14
38.7366,-109.501,18932,14
38.7376,-109.501,18935.8,14
38.7366,-109.501,18939.4,14
38.7349,-109.5,18943,14
38.7335,-109.504,18946.7,14
38.7288,-109.541,18950.8,14
38.696,-109.701,18953.7,14
38.696,-109.701,18954.5,14
38.696,-109.701,18955.5,14
38.6734,-109.682,18956.4,14
38.696,-109.701,18957.2,14
38.696,-109.701,18958.1,14
38.696,-109.701,18959.8,14
38.6397,-109.654,18960.7,14
38.6397,-109.654,18962.9,14
38.7648,-109.583,18967.2,14
39.2807,-110.35,18969.6,14
38.765,-109.582,18971.1,14
39.2807,-110.35,18972.6,14
38.7646,-109.581,18974.6,14
38.7652,-109.582,18978.1,14
39.2807,-110.35,18981.1,14
38.7646,-109.584,18981.9,14
38.7786,-109.593,18985.3,14
38.7742,-109.592,18989.5,14
38.6397,-109.654,18992.3,14
38.6397,-109.654,18993.1,14
38.7496,-109.572,18993.9,14
38.696,-109.701,18994.8,14
38.6397,-109.654,18995.6,14
38.6212,-109.63,19003.5,14
38.6586,-109.666,19004.3,14
38.696,-109.701,19005.2,14
38.696,-109.701,19006.8,14
38.696,-109.701,19007.6,14
38.696,-109.701,19008.5,14
38.696,-109.701,19009.3,14
38.696,-109.701,19011,14
38.6212,-109.63,19012,14
38.6397,-109.654,19012.8,14
38.6262,-109.592,19013.9,14
38.6248,-109.594,19015.9,14
38.6248,-109.594,19016.7,14
38.6248,-109.594,19017.6,14
38.6187,-109.617,19018.4,14
38.6187,-109.617,19019.3,14
38.6187,-109.617,19020.1,14
38.6187,-109.617,19020.9,14
38.6164,-109.62,19021.7,14
38.6164,-109.62,19022.5,14
38.6164,-109.62,19023.4,14
38.6164,-109.62,19024.2,14
38.6164,-109.62,19025.3,14
38.6164,-109.62,19026.1,14
38.6164,-109.62,19027,14
38.6164,-109.62,19027.8,14
38.6165,-109.621,19028.6,14
38.6165,-109.621,19029.6,14
38.6165,-109.621,19030.4,14
38.6165,-109.621,19031.3,14
38.6165,-109.621,19032.2,14
38.6088,-109.606,19032.9,14
38.6068,-109.603,19033.9,14
38.6068,-109.603,19034.6,14
38.6068,-109.603,19035.5,14
38.6068,-109.603,19036.4,14
38.5881,-109.56,19037.1,14
38.6063,-109.595,19038,14
38.6076,-109.599,19038.8,14
38.5995,-109.577,19039.7,14
38.5995,-109.577,19040.5,14
38.5995,-109.577,19041.4,14
38.5995,-109.577,19042.3,14
38.5995,-109.577,19043.1,14
38.5995,-109.577,19043.9,14
38.5995,-109.577,19044.7,14
38.5995,-109.577,19045.4,14
38.5995,-109.577,19046.3,14
38.5995,-109.577,19047.2,14
38.5995,-109.577,19048,14
38.5995,-109.577,19049.6,14
38.5995,-109.577,19050.6,14
38.5883,-109.561,19051.3,14
38.5883,-109.561,19052.2,14
38.5883,-109.561,19053,14
38.5883,-109.561,19053.6,14
38.5883,-109.561,19056.8,14
38.5882,-109.561,19057.6,14
38.5882,-109.561,19058.3,14
38.5882,-109.561,19059.1,14
38.5882,-109.561,19060,14
38.5882,-109.561,19060.8,14
38.5882,-109.561,19061,14
38.5882,-109.561,19061.9,14
38.5882,-109.561,19062.8,14
38.5882,-109.561,19063.6,14
38.5882,-109.561,19064.5,14
38.5881,-109.561,19065.3,14
38.588,-109.561,19066,14
38.588,-109.561,19066.9,14
38.588,-109.561,19067.7,14
38.588,-109.561,19068.6,14
38.588,-109.561,19069.4,14
38.588,-109.561,19070.3,14
38.588,-109.561,19071.1,14
38.588,-109.561,19071.9,14
38.588,-109.561,19073.3,14
38.588,-109.561,19074.1,14
38.588,-109.561,19075,14
38.588,-109.561,19075.8,14
38.588,-109.561,19076.6,14
38.5883,-109.561,19077.4,14
38.5882,-109.561,19078.3,14
38.5882,-109.561,19079.1,14
38.5882,-109.561,19080,14
38.5917,-109.564,19080.7,14
38.593,-109.565,19081.6,14
38.593,-109.565,19082.4,14
38.6156,-109.617,19084.9,14
38.6155,-109.618,19085.8,14
38.6155,-109.618,19086.6,14
38.6155,-109.618,19087.4,14
38.6155,-109.618,19088.3,14
38.6227,-109.638,19089.4,14
38.6616,-109.665,19090.4,14
38.6201,-109.632,19091.3,14
38.6579,-109.667,19092.1,14
38.6548,-109.717,19092.9,14
38.6397,-109.654,19096.2,14
38.6417,-109.742,19096.9,14
38.696,-109.701,19097.8,14
38.6678,-109.677,19098.8,14
38.696,-109.701,19099.6,14
38.7439,-109.732,19104.7,14
38.7439,-109.732,19105.6,14
38.7151,-109.714,19108.7,14
38.6304,-109.642,19109.5,14
38.6304,-109.642,19110.4,14
38.696,-109.701,19111.2,14
38.6273,-109.638,19112.7,14
38.6273,-109.638,19113.6,14
38.6678,-109.677,19114.5,14
38.696,-109.701,19117.5,14
38.696,-109.701,19118.3,14
38.696,-109.701,19119.2,14
38.696,-109.701,19120.9,14
38.696,-109.701,19121.9,14
38.696,-109.701,19122.9,14
38.696,-109.701,19123.9,14
38.696,-109.701,19124.9,14
38.696,-109.701,19125.9,14
38.696,-109.701,19126.9,14
38.696,-109.701,19127.9,14
38.696,-109.701,19129.4,14
38.696,-109.701,19130.5,14
38.696,-109.701,19131.4,14
38.696,-109.701,19131.9,14
38.696,-109.701,19132.7,14
38.696,-109.701,19134.4,14
38.696,-109.701,19135.3,14
38.696,-109.701,19136,14
38.696,-109.701,19136.9,14
38.696,-109.701,19138.3,14
38.696,-109.701,19139.3,14
38.696,-109.701,19140.3,14
38.696,-109.701,19141.4,14
38.696,-109.701,19142.4,14
38.696,-109.701,19143.4,14
38.696,-109.701,19144.4,14
38.696,-109.701,19145.4,14
38.696,-109.701,19146.6,14
38.696,-109.701,19147.4,14
38.696,-109.701,19148.3,14
38.4425,-109.823,19149.6,14
38.6397,-109.654,19150.5,14
38.6212,-109.63,19151.7,14
38.4074,-109.849,19153.8,14
39.0689,-110.315,19156.3,14
38.9772,-110.135,19157.4,14
38.3892,-109.868,19158.1,14
38.9772,-110.135,19159.9,14
38.3892,-109.868,19161.5,14
38.9804,-110.148,19162.9,14
38.9772,-110.135,19164.1,14
38.3877,-109.867,19165.5,14
38.6397,-109.654,19166.3,14
38.6335,-109.646,19167.1,14
38.6212,-109.63,19168.1,14
38.6212,-109.63,19168.9,14
38.388,-109.865,19169.7,14
38.6397,-109.654,19171.2,14
38.6273,-109.638,19172,14
38.3881,-109.864,19173.9,14
38.6212,-109.63,19174.7,14
